Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,TotalPorchSF,LivAreaRatio,BsmtFinRatio,GaragePerCar,PorchRatio,BathPerRoom,BedroomRatio,RoomPerSqFt,QualPerSqFt,RemodRatio,LivAreaPerRoom,MasVnrRatio,WoodDeckRatio,YearsSinceRemod,GarageAge,KitchenQual_Ord,HeatingQC_Ord,GarageQual_Ord,GarageCond_Ord,BsmtCond_Ord,FireplaceQu_Ord,Functional_Ord,PavedDrive_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,LotShape_Ord,LandSlope_Ord,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,TotalQualScore,Nbhd_GrLivArea_mean,Nbhd_GrLivArea_std,Nbhd_TotalSF_mean,Nbhd_TotalSF_std,Nbhd_LotArea_mean,Nbhd_LotArea_std,Nbhd_OverallQual_mean,Nbhd_OverallQual_std,Nbhd_YearBuilt_mean,Nbhd_YearBuilt_std,Nbhd_Count,GrLivArea_Z,TotalSF_Z,LotArea_Z,OverallQual_Z,YearBuilt_Z,MoSold_sin,MoSold_cos,DecadeBuilt,DecadeRemod,YrSold_minus_YearBuilt,OverallQual_X_TotalBath,GrLivArea_X_TotalBath,OverallQual_X_Fireplaces,GarageCars_X_GarageArea
1040,180,RM,21.0,1477,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,0,121,630,GasA,TA,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,80000,1546,2.0,39,39,1,1,0,16,6,4,2520,6184,5908,2036,7880,2390116,17.88235294117647,667132.9411764706,0,0.42625169147496617,0.8066561014263075,286.0,0.0,0.5,0.25,0.004754358161648178,0.006339144215530904,0.0,157.5,0.0,0.0,39,39.0,3,3,3,3,3,0,7,3,3,6,1,4,3,3,3,4,33,1058.9411764705883,472.6258391407831,1971.764705882353,719.5076901440807,2324.0,955.922721772006,4.470588235294118,0.6242642728467978,1972.5882352941176,2.6706465399180623,17,-0.9056540860370743,-0.5909231944453116,-0.8851289458688433,-0.2897239341904211,-0.7051170048574992,0.8660254037844387,-0.4999999999999998,1970,1970,39,8.0,1260.0,0,286
1041,20,RL,88.0,13125,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,TA,TA,No,Rec,168,BLQ,682,284,1134,GasA,Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,TA,8,Maj1,1,TA,Attchd,1957.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,1,2006,WD,Normal,155000,3421,3.0,49,6,1,1,1,20,6,3,9015,17105,65625,504,9785,11703241,25.135135135135137,2190888.648648649,0,0.13736096297424957,0.748898678414097,242.0,0.0,0.3333333333333333,0.3333333333333333,0.004434589800443459,0.002771618625277162,0.86,200.33333333333334,0.03713968957871397,0.0,6,49.0,3,5,3,3,3,3,3,3,1,3,4,4,3,3,3,3,38,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,1.7008754088805706,1.5028351557078719,0.7710646437468333,-0.01774922243980175,-0.4429380617875776,0.49999999999999994,0.8660254037844387,1950,2000,49,15.0,5409.0,5,968
1042,60,RL,,9130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400,Rec,64,336,800,GasA,Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,,Attchd,1966.0,Unf,2,484,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2008,WD,Normal,173000,2916,2.0,42,8,1,1,0,48,6,3,9792,17496,54780,1200,11796,8503056,37.97260273972603,2819738.301369863,40,0.17873179279377943,0.5792759051186017,242.0,0.004380681195925966,0.25,0.5,0.004286589099816289,0.003674219228413962,0.7906976744186046,204.0,0.1543172075933864,0.0,8,42.0,4,4,3,3,3,0,7,3,1,6,3,4,3,3,3,3,40,1727.7808219178082,416.36019550969394,3415.1369863013697,601.1969846127458,11833.630136986301,2682.9986101108825,6.328767123287672,0.7275299635018467,1975.6301369863013,6.703040042720016,73,-0.22949199024798603,-0.8288599894307827,-1.0073142835474895,-0.19031051862118406,-1.2501735591265086,-0.4999999999999997,-0.8660254037844388,1960,2000,42,12.0,3264.0,0,968
1043,120,RL,34.0,5381,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,0,406,1306,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,,,,0,8,2009,WD,Normal,196000,3236,3.0,4,4,1,1,1,30,7,4,7836,19416,32286,3600,12030,10471696,49.55844155844156,2502228.1558441557,233,0.2426607209215905,0.6885998469778117,312.0,0.0432924563359346,0.5,0.16666666666666666,0.0038255547054322878,0.0045906656465187455,0.0,217.66666666666666,0.10328997704667177,0.031586770717205497,4,4.0,4,5,3,3,3,4,7,3,3,5,1,3,3,4,3,4,44,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,-1.4243533121316618,-1.315924332795886,-1.513336036555262,-1.1343460893620192,-0.24098521116890476,-0.8660254037844385,-0.5000000000000004,2000,2000,4,18.0,3918.0,6,1248
1044,60,RL,86.0,11839,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085,Unf,0,390,1475,GasA,Ex,Y,SBrkr,1532,797,0,2329,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990.0,Unf,2,514,TA,TA,Y,192,121,0,0,0,0,,,,0,5,2008,WD,Normal,262280,4318,3.5,18,18,1,1,1,35,6,4,16303,30226,82873,4340,13930,18645124,44.25423728813559,3714794.474576271,313,0.1967060810810811,0.7350948509485095,257.0,0.02643581081081081,0.3181818181818182,0.36363636363636365,0.004291845493562232,0.0030042918454935624,0.0,211.72727272727272,0.04248927038626609,0.016216216216216217,18,18.0,4,5,3,3,3,5,7,3,1,6,1,4,3,3,3,4,45,1595.0169491525423,507.98837522422264,3121.5423728813557,796.5045905886263,9923.796610169491,2262.590869043267,6.322033898305085,0.9366241281601614,1988.5593220338983,13.169022148968512,59,1.4420428571165678,1.5002517116993102,0.8460907914158498,0.3500762444486319,0.10167800931884224,0.49999999999999994,-0.8660254037844387,1990,1990,18,24.5,8151.5,7,1028
1045,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1104,Unf,0,1420,2524,GasA,TA,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1981.0,Fin,2,542,TA,TA,Y,474,120,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,278000,5590,3.5,28,28,1,1,1,40,7,4,20192,44720,76800,4416,15848,31248100,50.63013698630137,4360918.794520548,594,0.2628892823664202,0.4372277227722772,271.0,0.06186855535881679,0.35,0.4,0.0035643564356435645,0.0031683168316831685,0.0,252.4,0.0,0.04936985730653057,28,28.0,4,3,3,3,3,4,7,3,1,5,1,4,3,4,3,4,44,1727.7808219178082,416.36019550969394,3415.1369863013697,601.1969846127458,11833.630136986301,2682.9986101108825,6.328767123287672,0.7275299635018467,1975.6301369863013,6.703040042720016,73,1.9077506351793392,3.611547499025119,-0.8322024193947047,0.9674118029910175,0.697109580622478,-0.4999999999999997,-0.8660254037844388,1980,1980,28,28.0,8834.0,8,1084
1046,20,RL,,13680,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,Ex,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,1955.0,Unf,2,452,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,139600,2185,2.0,54,54,0,1,1,15,6,0,5199,6555,41040,0,5865,4774225,15.24,2322289.32,0,0.12667202689861853,0.0,226.0,0.0,0.2222222222222222,0.4444444444444444,0.00461361014994233,0.0017301038062283738,0.0,192.55555555555554,0.0,0.0,54,54.0,3,5,3,3,0,4,5,3,0,0,0,3,3,3,3,0,32,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.5988327640927411,-0.271332739982099,0.4925157487082903,-0.9012365965583728,-0.03247886773211155,1.2246467991473532e-16,-1.0,1950,1950,54,6.0,3466.0,3,904
1047,60,RL,85.0,16056,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,Gd,TA,PConc,Ex,TA,Av,GLQ,240,Unf,0,1752,1992,GasA,Ex,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2005.0,Fin,3,716,TA,TA,Y,214,108,0,0,0,0,,,,0,7,2006,New,Partial,556581,5576,3.5,1,0,1,1,1,45,7,5,25812,50184,144504,1200,18045,31091776,73.44,5389201.4399999995,322,0.17861368873388553,0.12042147516307075,238.66666666666666,0.020053559195366506,0.2916666666666667,0.3333333333333333,0.0038340885325897525,0.003136981526664343,0.5,239.0,0.0724991286162426,0.013327520707479603,0,1.0,5,5,3,3,3,4,7,3,3,6,1,3,3,4,3,5,49,1879.08,570.7289870566123,4033.6,860.2261330603715,10671.92,9892.293346843288,8.16,0.6879922480183431,1998.48,9.065134674491436,25,1.729700649063081,1.7909349714215868,0.5442151375929766,0.4976326170846679,0.6477807014866813,-0.4999999999999997,-0.8660254037844388,2000,2000,1,31.5,10038.0,9,2148
1048,20,RL,57.0,9245,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686,Unf,0,304,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1996.0,Unf,2,672,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,145000,2652,1.5,14,13,1,1,0,25,6,4,4950,13260,46225,2744,9970,7033104,33.199999999999996,1465695.0,0,0.10707332900713822,0.6922300706357215,336.0,0.0,0.25,0.5,0.005045408678102927,0.005045408678102927,0.06666666666666667,165.0,0.0,0.0,13,12.0,3,5,3,3,3,0,7,3,1,6,1,2,3,3,3,4,37,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-1.1355941977053547,-0.7347358908947142,-0.1594980677245816,-0.8046838948035089,-0.3398483855300572,0.8660254037844386,0.5000000000000001,1990,1990,14,7.5,1485.0,0,1344
1049,20,RL,100.0,21750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,2,336,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,11,2009,WD,Normal,115000,2107,1.0,49,3,0,1,1,20,5,0,8855,10535,108750,0,9800,4439449,27.95918367346939,2292035.4285714286,0,0.08142154383706496,0.0,168.0,0.0,0.1,0.3,0.005079006772009029,0.0028216704288939053,0.92,177.1,0.04232505643340858,0.0,3,49.0,3,3,3,3,0,3,6,3,0,0,0,4,3,3,2,0,29,1294.204081632653,377.581005634985,2870.938775510204,733.8489117932492,11624.285714285714,6025.812140975964,5.591836734693878,0.8640593957916219,1981.7551020408164,14.72459763491701,49,1.2594290555270422,-1.0395861832957836,1.6801111514444116,-0.31749886083567574,-1.3835077084903227,-0.5000000000000004,0.8660254037844384,1960,2000,49,5.0,1771.0,5,672
1050,20,RL,60.0,11100,Pave,,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,,,,,0,,0,0,0,GasA,Ex,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,Gd,6,Typ,0,,Detchd,1946.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Abnorml,84900,1238,1.0,64,4,0,1,0,28,6,0,3720,4952,44400,0,7784,1532644,20.32,1246237.2,0,0.08377623637510134,0.0,308.0,0.0,0.14285714285714285,0.2857142857142857,0.00644468313641246,0.004296455424274973,0.9230769230769231,132.85714285714286,0.0,0.0,4,64.0,4,5,3,3,0,0,7,3,0,0,0,4,3,3,3,0,32,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,-0.6248610204310554,-0.9456415227539665,0.12540735699194008,-0.4679497712899244,-0.33382918689602464,0.8660254037844387,-0.4999999999999998,1940,2000,64,4.0,930.0,0,308
1051,20,RL,73.0,8993,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1302,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Fin,2,436,TA,TA,Y,0,22,0,0,0,0,,,,0,8,2007,New,Partial,176485,3040,2.0,0,0,1,1,0,35,7,4,9114,21280,62951,0,14049,9241600,45.89873417721519,2136994.025316456,22,0.1447631754503002,0.0,218.0,0.0024460751612185904,0.2857142857142857,0.42857142857142855,0.004604758250191865,0.005372217958557176,0.0,186.0,0.0,0.0,0,0.0,4,5,3,3,3,0,7,3,3,1,1,3,3,4,3,4,41,1641.3164556962026,297.6757633908979,2962.987341772152,481.48979523416494,11379.151898734177,4679.548479995796,6.556962025316456,0.7803161003645593,1998.253164556962,10.508199917122555,79,-1.1360696021796568,0.1596151027204043,-0.5098017697994915,0.2488535460600632,0.7600524413921539,-0.8660254037844385,-0.5000000000000004,2000,2000,0,14.0,2604.0,0,872
1052,20,RL,103.0,11175,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1316,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2,440,TA,TA,Y,0,20,0,0,0,0,,,,0,10,2007,New,Partial,200141,3072,2.0,0,0,1,1,1,35,7,4,9212,21504,78225,0,14049,9437184,46.48,1948338.0,20,0.11775232641374374,0.0,220.0,0.0017895490336435219,0.2857142857142857,0.42857142857142855,0.004555808656036446,0.005315110098709187,0.0,188.0,0.0,0.0,0,0.0,4,5,3,3,3,4,7,3,3,1,1,3,3,4,3,4,45,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-0.38084657598884986,-0.16186013438027105,0.6632575469410803,0.1766379281275997,0.7968657684726769,-0.8660254037844386,0.5000000000000001,2000,2000,0,14.0,2632.0,7,880
1053,60,RL,100.0,9500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,374,816,GasA,TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,1964.0,RFn,2,540,TA,TA,Y,0,52,0,0,0,0,,GdPrv,,0,6,2007,WD,Normal,165000,3333,2.0,43,29,1,1,1,36,6,3,11862,19998,57000,1326,11784,11108889,32.160000000000004,2590485.066666667,52,0.20808335964635302,0.5410036719706243,270.0,0.005473108093884854,0.2,0.4,0.00455005055611729,0.003033367037411527,0.3181818181818182,197.7,0.13751263902932254,0.0,29,43.0,3,3,3,3,3,3,7,3,1,3,1,4,3,3,3,3,39,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,1.6084238844622092,0.7971775103004028,-0.19682812800817723,0.35100789687130146,0.4098447336961846,1.2246467991473532e-16,-1.0,1960,1970,43,12.0,3954.0,6,1080
1054,20,RL,68.0,8562,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383,Unf,0,833,1216,GasA,Ex,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,1957.0,Unf,1,364,TA,TA,Y,116,78,0,0,0,0,,,,0,5,2010,WD,Normal,144500,3106,1.0,53,8,1,1,1,30,6,3,7630,15530,42810,1149,9785,9647236,25.4,2044901.04,194,0.17820857176223287,0.31470829909613807,364.0,0.022655611351161977,0.125,0.5,0.0045841519318926,0.0032743942370661427,0.8333333333333334,190.75,0.09495743287491815,0.01354665420997314,8,53.0,3,5,3,3,3,4,5,3,3,3,1,4,2,3,3,3,41,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.2833849267372917,0.38446281327332854,-0.2357248516034463,-0.034662946021475904,0.03448786985986914,0.49999999999999994,-0.8660254037844387,1950,2000,53,5.0,1526.0,5,364
1055,60,RL,90.0,11367,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932,Unf,0,133,1065,GasA,Ex,Y,SBrkr,1091,898,0,1989,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2,586,TA,TA,Y,199,60,0,0,0,0,,,,0,11,2006,WD,Normal,255000,3640,3.5,4,4,1,1,1,40,7,4,15912,29120,90936,3728,16016,13249600,53.12,2944714.5,259,0.17496481351161153,0.874296435272045,293.0,0.022783251231527094,0.4375,0.375,0.0035175879396984926,0.004020100502512563,0.0,248.625,0.10552763819095477,0.01750527797325827,4,4.0,4,5,3,3,3,4,7,3,2,6,1,4,3,4,3,4,46,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,1.1772673792725237,0.6128861268106903,0.7451068101617058,0.6672988395931541,0.35966801693316375,-0.5000000000000004,0.8660254037844384,2000,2000,4,28.0,6961.5,8,1172
1056,20,RL,104.0,11361,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,0,549,1193,GasA,TA,Y,SBrkr,1523,0,0,1523,0,1,2,0,3,1,TA,7,Typ,1,TA,Attchd,1976.0,Fin,2,478,TA,TA,Y,0,0,0,0,189,0,,MnPrv,,0,5,2008,COD,Abnorml,180000,3194,2.5,32,32,1,1,1,30,6,4,9138,19164,68166,2576,11856,10201636,37.97260273972603,2631410.191780822,189,0.1340433022355219,0.5393634840871022,239.0,0.016634395352930823,0.3125,0.375,0.004593175853018373,0.003937007874015748,0.0,190.375,0.10498687664041995,0.0,32,32.0,3,3,3,3,3,3,7,3,1,5,1,4,3,3,3,4,39,1727.7808219178082,416.36019550969394,3415.1369863013697,601.1969846127458,11833.630136986301,2682.9986101108825,6.328767123287672,0.7275299635018467,1975.6301369863013,6.703040042720016,73,-0.49065728864661656,-0.3672170269061975,-0.1760917964733133,-0.19031051862118406,0.0480152007061491,0.49999999999999994,-0.8660254037844387,1970,1970,32,15.0,3807.5,6,956
1057,120,RL,43.0,7052,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,705,1364,GasA,Ex,Y,SBrkr,1364,0,0,1364,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,,,,0,6,2006,WD,Normal,185850,3212,3.0,1,1,1,1,1,35,7,4,9548,22484,49364,2636,14035,10316944,57.81818181818182,2613353.1428571427,228,0.19339288246136396,0.4827838827838828,242.0,0.03232666950233943,0.42857142857142855,0.2857142857142857,0.004395604395604396,0.005128205128205128,0.0,194.85714285714286,0.17582417582417584,0.027222458528285837,1,1.0,4,5,3,3,3,4,7,3,3,6,1,3,3,4,3,4,45,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,-1.288911462879437,-1.3466303970029494,-1.054137131239767,-0.6323653486673326,-0.24098521116890476,1.2246467991473532e-16,-1.0,2000,2000,1,21.0,4092.0,7,968
1058,60,RL,,29959,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595,Unf,0,378,973,GasA,Ex,Y,SBrkr,979,871,0,1850,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,1994.0,Fin,2,467,TA,TA,Y,168,98,0,0,0,0,,,,0,1,2009,WD,Normal,248000,3290,2.5,15,15,1,1,1,42,7,4,12950,23030,209713,2380,13958,10824100,55.48780487804878,4641379.268292683,266,0.06174899866488651,0.6108829568788501,233.5,0.008878504672897197,0.3125,0.375,0.0037817396002160996,0.0037817396002160996,0.0,231.25,0.0,0.005607476635514018,15,15.0,4,5,3,3,3,4,7,3,1,6,1,2,3,4,3,4,46,2508.8536585365855,592.0636182445098,4708.536585365854,1023.9913353530139,14218.90243902439,7332.628883302626,7.926829268292683,0.8482406469404488,1995.439024390244,2.674404424239227,41,-1.110932517639198,-1.3839498310269136,2.14629043975937,-0.5014656883706907,-0.3916347315366362,0.49999999999999994,0.8660254037844387,1990,1990,15,17.5,4625.0,7,934
1059,60,RL,96.0,11308,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,1104,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008.0,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,,,,0,7,2009,WD,Normal,335000,4124,3.5,1,1,1,1,1,45,8,5,19656,37116,101772,4680,18072,17007376,74.33766233766234,4184430.5454545454,102,0.19312052347687683,0.8470588235294118,278.6666666666667,0.009019365107436554,0.3181818181818182,0.2727272727272727,0.004576659038901602,0.004118993135011442,0.0,198.54545454545453,0.07048054919908467,0.0,1,1.0,5,5,3,3,3,4,7,3,3,6,1,3,3,5,3,5,50,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,0.6259560610313314,-0.17979995713454125,0.11543231281932737,0.37159613272204045,0.8295452461391613,-0.4999999999999997,-0.8660254037844388,2000,2000,1,31.5,7644.0,9,2508
